0, Herz, Bube
73539, Kreuz, Dame
73540, Pik, Dame
73541, Pik, 7
73542, Karo, 2
73543, Pik, 5
73544, Herz, Dame
73545, Karo, 6
73546, Kreuz, 2
73547, Herz, 9
73548, Pik, 6
73549, Pik, Bube
73550, Kreuz, 8
73551, Karo, 9
73552, Kreuz, 6
73553, Karo, 2
73554, Karo, 9
73555, Pik, 3
73556, Karo, 9
73557, Pik, 10
73558, Kreuz, Dame
73559, Pik, Bube
73560, Herz, 3
73561, Pik, 10
73562, Kreuz, 5
73563, Karo, Dame
73564, Pik, 6
73565, Kreuz, 9
73566, Herz, As
73567, Pik, 9
73568, Karo, As
73569, Kreuz, 3
73570, Kreuz, 6
73571, Herz, 5
73572, Pik, 10
73573, Pik, 9
73574, Pik, As
73575, Pik, 5
73576, Herz, 3
73577, Herz, 8
73578, Karo, 8
73579, Pik, 6
73580, Karo, 2
73581, Kreuz, 9
73582, Kreuz, 2
73583, Karo, 6
73584, Karo, Bube
73585, Karo, 4
73586, Kreuz, König
73587, Kreuz, 7
73588, Herz, 3
73589, Herz, 9
73590, Kreuz, 6
73591, Pik, 7
73592, Herz, König
73593, Karo, 9
73594, Pik, 4
73595, Kreuz, 2
73596, Pik, 3
73597, Karo, Bube
73598, Pik, 2
73599, Kreuz, As
73600, Pik, As
73601, Karo, 10
73602, Herz, 2
73603, Pik, 4
73604, Kreuz, 5
73605, Karo, König
73606, Pik, 7
73607, Karo, As
73608, Pik, 10
73609, Pik, 5
73610, Herz, As
73611, Herz, 6
73612, Herz, 8
73613, Pik, 5
73614, Kreuz, As
73615, Herz, Dame
73616, Pik, 10
73617, Pik, 3
73618, Pik, 3
73619, Herz, 9
73620, Karo, 2
73621, Herz, 8
73622, Karo, 8
73623, Pik, 8
73624, Kreuz, 5
73625, Karo, 8
73626, Pik, 4
73627, Karo, 7
73628, Kreuz, 6
73629, Pik, Dame
73630, Herz, 3
73631, Kreuz, 9
73632, Karo, 9
73633, Herz, As
73634, Pik, 5
73635, Kreuz, Bube
73636, Pik, 9
73637, Herz, 2
73638, Herz, 4
73639, Herz, 8
73640, Herz, 9
73641, Pik, 5
73642, Herz, Dame
73643, Pik, 3
73644, Kreuz, 7
73645, Pik, 4
73646, Herz, 7
73647, Karo, König
73648, Pik, König
73649, Pik, 8
73650, Herz, Bube
73651, Herz, 8
73652, Karo, As
73653, Karo, 3
73654, Pik, As
73655, Karo, 2
73656, Herz, 3
73657, Karo, Bube
73658, Kreuz, 7
73659, Kreuz, 9
73660, Karo, 4
73661, Karo, As
73662, Herz, 9
73663, Kreuz, 9
73664, Karo, König
73665, Pik, 9
73666, Kreuz, Bube
73667, Pik, Dame
73668, Pik, Bube
73669, Kreuz, 3
73670, Pik, 10
73671, Karo, 5
73672, Herz, König
73673, Herz, 5
73674, Pik, 8
73675, Karo, 9
73676, Karo, As
73677, Karo, 10
73678, Kreuz, 2
73679, Herz, 6
73680, Pik, 6
73681, Karo, 7
73682, Karo, 5
73683, Herz, 6
73684, Pik, 6
73685, Pik, König
73686, Herz, 4
73687, Karo, 4
73688, Kreuz, Bube
73689, Kreuz, 3
73690, Herz, 3
73691, Pik, As
73692, Karo, 9
73693, Herz, 2
73694, Herz, 6
73695, Pik, 8
73696, Herz, 6
73697, Karo, As
73698, Kreuz, 6
73699, Kreuz, Dame
73700, Pik, 2
73701, Karo, Bube
73702, Karo, 10
73703, Kreuz, 4
73704, Pik, 5
73705, Karo, 4
73706, Pik, 10
73707, Karo, 2
73708, Karo, Dame
73709, Pik, 10
73710, Pik, 2
73711, Herz, 5
73712, Pik, As
73713, Pik, Dame
73714, Herz, 9
73715, Karo, 2
73716, Pik, 6
73717, Pik, 3
73718, Kreuz, 4
73719, Herz, 7
73720, Herz, 7
73721, Herz, 2
73722, Kreuz, König
73723, Karo, 10
73724, Herz, 10
73725, Pik, 8
73726, Herz, 3
73727, Karo, 3
73728, Pik, 5
73729, Karo, 7
73730, Herz, 8
73731, Kreuz, 8
73732, Pik, 6
73733, Pik, Dame
73734, Karo, 3
73735, Karo, Bube
73736, Kreuz, 7
73737, Herz, 9
73738, Karo, 7
73739, Kreuz, 7
73740, Karo, 6
73741, Karo, 7
73742, Karo, 8
73743, Pik, 2
73744, Pik, 2
73745, Pik, 6
73746, Karo, As
73747, Herz, 2
73748, Pik, 3
73749, Kreuz, 2
73750, Pik, 3
73751, Herz, Dame
73752, Herz, 8
73753, Kreuz, 10
73754, Karo, As
73755, Pik, König
73756, Kreuz, König
73757, Herz, König
73758, Pik, 6
73759, Herz, 4
73760, Karo, 7
73761, Pik, König
73762, Herz, As
73763, Herz, 4
73764, Kreuz, 2
73765, Herz, 9
73766, Pik, 9
73767, Karo, 7
73768, Karo, 2
73769, Kreuz, 10
73770, Kreuz, 8
73771, Kreuz, 6
73772, Kreuz, Dame
73773, Kreuz, 3
73774, Karo, 9
73775, Herz, 4
73776, Karo, 2
73777, Herz, König
73778, Herz, 7
73779, Kreuz, 3
73780, Herz, 2
73781, Herz, König
73782, Pik, 10
73783, Pik, König
73784, Pik, 9
73785, Karo, 5
73786, Karo, 3
73787, Pik, Bube
73788, Pik, 3
73789, Pik, 7
73790, Pik, Bube
73791, Karo, König
73792, Karo, 3
73793, Herz, 3
73794, Karo, 7
73795, Kreuz, 3
73796, Herz, 5
73797, Herz, 10
73798, Pik, 2
73799, Pik, 6
73800, Kreuz, 3
73801, Herz, 3
73802, Pik, 7
73803, Karo, 8
73804, Karo, 9
73805, Kreuz, 10
73806, Karo, 7
73807, Karo, 6
73808, Karo, 5
73809, Herz, 6
73810, Karo, 9
73811, Herz, 9
73812, Herz, Dame
73813, Karo, 6
73814, Herz, 5
73815, Pik, 3
73816, Kreuz, 4
73817, Herz, 2
73818, Pik, 2
73819, Pik, 9
73820, Herz, As
73821, Karo, As
73822, Kreuz, 4
73823, Pik, Dame
73824, Karo, 2
73825, Herz, As
73826, Pik, 3
73827, Karo, 4
73828, Kreuz, 2
73829, Karo, 5
73830, Herz, 4
73831, Herz, 2
73832, Karo, 5
73833, Karo, As
73834, Kreuz, 7
73835, Pik, 8
73836, Pik, 2
73837, Kreuz, 2
73838, Karo, 9
73839, Herz, 8
73840, Herz, 6
73841, Karo, 2
73842, Pik, 4
73843, Karo, 9
73844, Herz, 9
73845, Pik, 8
73846, Pik, 3
73847, Karo, Dame
73848, Pik, 3
73849, Pik, 8
73850, Kreuz, 4
73851, Herz, 6
73852, Karo, 9
73853, Herz, 5
73854, Karo, Dame
73855, Pik, 3
73856, Karo, 2
73857, Karo, 6
73858, Kreuz, 10
73859, Karo, 7
73860, Kreuz, 7
73861, Pik, 8
73862, Karo, As
73863, Pik, 2
73864, Pik, 6
73865, Kreuz, As
73866, Kreuz, 2
73867, Karo, 4
73868, Pik, 5
73869, Karo, 6
73870, Herz, As
73871, Karo, Dame
73872, Kreuz, 5
73873, Herz, Bube
73874, Karo, 2
73875, Kreuz, 2
73876, Kreuz, 4
73877, Pik, König
73878, Herz, 7
73879, Karo, 7
73880, Pik, König
73881, Herz, Bube
73882, Herz, 8
73883, Karo, 6
73884, Kreuz, 5
73885, Herz, As
73886, Herz, 6
73887, Karo, 9
73888, Herz, 9
73889, Herz, 9
73890, Karo, 9
73891, Pik, 6
73892, Karo, Bube
73893, Karo, 3
73894, Pik, König
73895, Karo, 10
73896, Herz, 3
73897, Pik, 6
73898, Herz, Dame
73899, Herz, Dame
73900, Kreuz, 6
73901, Karo, 2
73902, Kreuz, 4
73903, Karo, 8
73904, Karo, 8
73905, Karo, 2
73906, Pik, 2
73907, Kreuz, 2
73908, Pik, 4
73909, Karo, Dame
73910, Pik, 9
73911, Herz, 9
73912, Kreuz, Bube
73913, Kreuz, 3
73914, Herz, König
73915, Karo, 8
73916, Herz, 6
73917, Kreuz, 2
73918, Herz, 5
73919, Kreuz, 6
73920, Kreuz, 6
73921, Karo, 9
73922, Herz, König
73923, Pik, 6
73924, Kreuz, Bube
73925, Pik, 4
73926, Karo, 3
73927, Kreuz, 7
73928, Herz, 6
73929, Kreuz, 9
73930, Herz, Bube
73931, Pik, 5
73932, Pik, 8
73933, Herz, 3
73934, Herz, 8
73935, Kreuz, As
73936, Kreuz, 5
73937, Kreuz, 2
73938, Karo, 10
73939, Herz, Bube
73940, Kreuz, 4
73941, Pik, 10
73942, Karo, 5
73943, Pik, 7
73944, Kreuz, 3
73945, Karo, 2
73946, Pik, Dame
73947, Karo, 2
73948, Kreuz, 4
73949, Karo, 8
73950, Kreuz, König
73951, Kreuz, 2
73952, Kreuz, 6
73953, Herz, 10
73954, Kreuz, König
73955, Pik, Dame
73956, Herz, 8
73957, Pik, König
73958, Herz, As
73959, Herz, Dame
73960, Pik, 10
73961, Herz, As
73962, Kreuz, 5
73963, Karo, König
73964, Kreuz, 7
73965, Herz, 4
73966, Kreuz, 5
73967, Pik, As
73968, Pik, 8
73969, Kreuz, 4
73970, Herz, Dame
73971, Karo, 10
73972, Herz, Bube
73973, Kreuz, 10
73974, Herz, 8
73975, Herz, 8
73976, Kreuz, 3
73977, Karo, 7
73978, Kreuz, 7
73979, Karo, 10
73980, Herz, Dame
73981, Herz, 4
73982, Kreuz, 6
73983, Karo, 2
73984, Karo, König
73985, Karo, 3
73986, Karo, Bube
73987, Pik, 7
73988, Karo, As
73989, Karo, König
73990, Kreuz, 5
73991, Pik, As
73992, Pik, König
73993, Kreuz, 2
73994, Pik, 10
73995, Karo, 4
73996, Pik, König
73997, Herz, 7
73998, Herz, 10
73999, Karo, As
74000, Kreuz, 5
74001, Herz, Bube
74002, Herz, 5
74003, Karo, 2
74004, Herz, Dame
74005, Kreuz, 7
74006, Karo, 4
74007, Kreuz, 6
74008, Pik, Bube
74009, Pik, 10
74010, Karo, 9
74011, Pik, 10
74012, Pik, 10
74013, Kreuz, 5
74014, Herz, 3
74015, Kreuz, 10
74016, Pik, As
74017, Herz, 3
74018, Karo, 6
74019, Kreuz, 3
74020, Karo, Dame
74021, Kreuz, 3
74022, Pik, Dame
74023, Pik, 8
74024, Pik, 6
74025, Pik, Dame
74026, Herz, As
74027, Karo, 6
74028, Pik, As
74029, Pik, 7
74030, Karo, 6
74031, Herz, As
74032, Pik, 10
74033, Pik, 8
74034, Pik, 9
74035, Kreuz, 8
74036, Kreuz, 10
74037, Herz, Bube
74038, Herz, 10
74039, Herz, 2
74040, Herz, Dame
74041, Karo, 2
74042, Herz, As
74043, Karo, 6
74044, Pik, König
74045, Herz, Dame
74046, Karo, König
74047, Pik, 3
74048, Herz, 3
74049, Herz, 2
74050, Kreuz, 7
74051, Karo, 7
74052, Karo, Dame
74053, Pik, 9
74054, Pik, König
74055, Herz, 10
74056, Pik, Bube
74057, Kreuz, Dame
74058, Herz, 3
74059, Karo, As
74060, Karo, 10
74061, Herz, 7
74062, Herz, 4
74063, Karo, 2
74064, Kreuz, 3
74065, Kreuz, 8
74066, Herz, 6
74067, Pik, Bube
74068, Pik, 4
74069, Karo, 3
74070, Pik, 8
74071, Herz, As
74072, Kreuz, 5
74073, Kreuz, 6
74074, Karo, 6
74075, Karo, Dame
74076, Herz, 8
74077, Karo, Bube
74078, Pik, König
74079, Pik, 3
74080, Pik, König
74081, Pik, 6
74082, Pik, König
74083, Pik, 6
74084, Karo, Bube
74085, Herz, Dame
74086, Kreuz, As
74087, Pik, 10
74088, Herz, 9
74089, Karo, As
74090, Pik, 6
74091, Kreuz, Bube
74092, Pik, Dame
74093, Kreuz, 5
74094, Kreuz, 10
74095, Kreuz, 2
74096, Karo, 9
74097, Kreuz, 7
74098, Pik, 6
74099, Herz, 3
74100, Kreuz, 3
74101, Kreuz, 8
74102, Kreuz, 2
74103, Karo, 7
74104, Herz, 6
74105, Herz, 10
74106, Herz, König
74107, Karo, 8
74108, Pik, 9
74109, Kreuz, 4
74110, Herz, König
74111, Karo, 5
74112, Herz, König
74113, Kreuz, 4
74114, Herz, As
74115, Herz, As
74116, Herz, Dame
74117, Herz, 9
74118, Karo, 10
74119, Karo, Bube
74120, Kreuz, 2
74121, Kreuz, 9
74122, Pik, 3
74123, Karo, 3
74124, Kreuz, 8
74125, Herz, König
74126, Kreuz, As
74127, Pik, 4
74128, Pik, 8
74129, Pik, Bube
74130, Karo, Bube
74131, Kreuz, 10
74132, Herz, Dame
74133, Herz, As
74134, Herz, 4
74135, Karo, 8
74136, Kreuz, 10
74137, Karo, 3
74138, Pik, As
74139, Herz, 2
74140, Karo, 6
74141, Karo, 8
74142, Herz, 8
74143, Pik, 4
74144, Herz, König
74145, Herz, As
74146, Pik, 6
74147, Karo, As
74148, Herz, Bube
74149, Pik, 9
74150, Pik, König
74151, Pik, 3
74152, Kreuz, 6
74153, Karo, 6
74154, Herz, 5
74155, Kreuz, König
74156, Pik, Bube
74157, Herz, 4
74158, Kreuz, 3
74159, Karo, As
74160, Pik, 5
74161, Karo, As
74162, Kreuz, 2
74163, Herz, As
74164, Kreuz, As
74165, Pik, 5
74166, Herz, 2
74167, Herz, 5
74168, Pik, 5
74169, Kreuz, 5
74170, Kreuz, 9
74171, Karo, 8
74172, Pik, 5
74173, Karo, 7
74174, Kreuz, 4
74175, Kreuz, Bube
74176, Herz, As
74177, Kreuz, 4
74178, Herz, 3
74179, Kreuz, 8
74180, Karo, 9
74181, Karo, 4
74182, Pik, 3
74183, Pik, 9
74184, Kreuz, As
74185, Kreuz, 10
74186, Herz, 7
74187, Pik, König
74188, Karo, 8
74189, Karo, 8
74190, Herz, 3
74191, Karo, 8
74192, Karo, 2
74193, Pik, 5
74194, Herz, Bube
74195, Herz, Dame
74196, Pik, 3
74197, Karo, 9
74198, Kreuz, 4
74199, Herz, Dame
74200, Kreuz, 3
74201, Karo, As
74202, Herz, 6
74203, Karo, 10
74204, Herz, 8
74205, Pik, 4
74206, Kreuz, 9
74207, Herz, König
74208, Herz, Dame
74209, Kreuz, As
74210, Kreuz, 5
74211, Karo, Dame
74212, Karo, 8
74213, Karo, König
74214, Herz, 6
74215, Herz, 4
74216, Karo, 8
74217, Pik, Bube
74218, Herz, As
74219, Pik, 10
74220, Karo, Bube
74221, Kreuz, 3
74222, Kreuz, 5
74223, Karo, 4
74224, Herz, 2
74225, Kreuz, 9
74226, Herz, Bube
74227, Kreuz, 2
74228, Herz, 9
74229, Kreuz, 5
74230, Pik, 4
74231, Pik, König
74232, Pik, As
74233, Karo, König
74234, Kreuz, Bube
74235, Pik, As
74236, Karo, 10
74237, Herz, König
74238, Herz, 9
74239, Karo, 6
74240, Karo, 9
74241, Karo, 10
74242, Herz, 8
74243, Karo, 10
74244, Herz, 7
74245, Kreuz, As
74246, Karo, 6
74247, Herz, König
74248, Pik, 3
74249, Herz, 10
74250, Kreuz, 2
74251, Herz, As
74252, Karo, 8
74253, Karo, 8
74254, Pik, As
74255, Pik, 10
74256, Kreuz, As
74257, Herz, Bube
74258, Kreuz, 4
74259, Kreuz, 9
74260, Karo, Bube
74261, Herz, 3
74262, Kreuz, 4
74263, Karo, 5
74264, Pik, 9
74265, Herz, 6
74266, Kreuz, 7
74267, Herz, Dame
74268, Pik, 5
74269, Karo, 5
74270, Pik, 6
74271, Herz, 5
74272, Herz, 6
74273, Kreuz, 9
74274, Pik, Dame
74275, Karo, 5
74276, Kreuz, 7
74277, Herz, 7
74278, Karo, König
74279, Kreuz, 3
74280, Herz, 8
74281, Pik, König
74282, Kreuz, As
74283, Kreuz, Dame
74284, Pik, 8
74285, Pik, 3
74286, Kreuz, 7
74287, Herz, 5
74288, Kreuz, 10
74289, Kreuz, 7
74290, Pik, 6
74291, Karo, 3
74292, Kreuz, 2
74293, Karo, 9
74294, Kreuz, 8
74295, Herz, Bube
74296, Karo, As
74297, Karo, Dame
74298, Herz, As
74299, Kreuz, Bube
74300, Herz, 10
74301, Herz, 7
74302, Kreuz, Bube
74303, Pik, Bube
74304, Kreuz, 6
74305, Karo, Bube
74306, Karo, 4
74307, Karo, Dame
74308, Karo, Bube
74309, Herz, 7
74310, Pik, Dame
74311, Pik, 9
74312, Herz, 3
74313, Kreuz, Bube
74314, Pik, 6
74315, Herz, 10
74316, Herz, Dame
74317, Herz, König
74318, Kreuz, 2
74319, Pik, 8
74320, Pik, 9
74321, Karo, Dame
74322, Kreuz, 9
74323, Pik, 8
74324, Kreuz, 9
74325, Pik, König
74326, Karo, 10
74327, Pik, 8
74328, Pik, 6
74329, Pik, 9
74330, Karo, 7
74331, Karo, 8
74332, Pik, 7
74333, Herz, 6
74334, Pik, 6
74335, Herz, 9
74336, Herz, 10
74337, Karo, 5
74338, Herz, 3
74339, Herz, 3
74340, Pik, 2
74341, Kreuz, Dame
74342, Karo, 5
74343, Pik, König
74344, Kreuz, 8
74345, Kreuz, 7
74346, Karo, 5
74347, Kreuz, 7
74348, Karo, 3
74349, Kreuz, 7
74350, Kreuz, 8
74351, Karo, 4
74352, Kreuz, 2
74353, Herz, 2
74354, Kreuz, Dame
74355, Pik, 9
74356, Karo, 5
74357, Karo, 3
74358, Kreuz, 6
74359, Herz, 4
74360, Kreuz, 10
74361, Herz, 8
74362, Herz, 4
74363, Pik, 4
74364, Kreuz, 6
74365, Karo, 8
74366, Herz, 7
74367, Karo, As
74368, Pik, Bube
74369, Karo, 7
74370, Herz, 7
74371, Kreuz, 6
74372, Herz, 9
74373, Kreuz, 4
74374, Karo, 10
74375, Karo, 2
74376, Pik, As
74377, Karo, 6
74378, Pik, 2
74379, Kreuz, König
74380, Herz, 3
74381, Herz, 10
74382, Pik, 2
74383, Pik, 10
74384, Karo, As
74385, Karo, 5
74386, Herz, 9
74387, Kreuz, 2
74388, Pik, 7
74389, Herz, 9
74390, Herz, König
74391, Kreuz, As
74392, Kreuz, 4
74393, Pik, 8
74394, Kreuz, 8
74395, Karo, 8
74396, Kreuz, Bube
74397, Pik, Bube
74398, Pik, 8
74399, Pik, 4
74400, Pik, 9
74401, Karo, König
74402, Herz, Dame
74403, Karo, 10
74404, Kreuz, 7
74405, Kreuz, 3
74406, Karo, 4
74407, Pik, 5
74408, Karo, 7
74409, Karo, As
74410, Karo, 3
74411, Kreuz, 8
74412, Pik, 6
74413, Kreuz, 9
74414, Herz, 4
74415, Pik, 8
74416, Herz, 9
74417, Herz, Dame
74418, Herz, 4
74419, Herz, Bube
74420, Kreuz, 9
74421, Pik, Bube
74422, Herz, 3
74423, Herz, Dame
74424, Kreuz, 6
74425, Herz, 8
74426, Karo, 5
74427, Pik, König
74428, Herz, 6
74429, Kreuz, König
74430, Herz, 4
74431, Kreuz, As
74432, Karo, Bube
74433, Pik, 10
74434, Pik, Bube
74435, Pik, Bube
74436, Kreuz, 4
74437, Karo, 2
74438, Karo, 10
74439, Kreuz, 9
74440, Herz, Dame
74441, Herz, 7
74442, Kreuz, 8
74443, Kreuz, 2
74444, Pik, Bube
74445, Karo, 3
74446, Pik, Bube
74447, Herz, 8
74448, Kreuz, 2
74449, Kreuz, 2
74450, Herz, Bube
74451, Karo, 5
74452, Herz, 9
74453, Kreuz, 6
74454, Herz, As
74455, Karo, 8
74456, Herz, 6
74457, Karo, 10
74458, Herz, 5
74459, Kreuz, 8
74460, Pik, Bube
74461, Kreuz, 3
74462, Karo, 6
74463, Karo, 9
74464, Pik, 8
74465, Karo, 9
74466, Karo, 9
74467, Herz, 10
74468, Kreuz, As
74469, Kreuz, As
74470, Pik, 10
74471, Karo, 10
74472, Kreuz, As
74473, Kreuz, 2
74474, Karo, 6
74475, Herz, 4
74476, Herz, 6
74477, Herz, 6
74478, Herz, Dame
74479, Kreuz, As
74480, Pik, As
74481, Kreuz, 4
74482, Herz, 7
74483, Herz, 5
74484, Pik, 2
74485, Kreuz, König
74486, Herz, König
74487, Herz, As
74488, Kreuz, 8
74489, Karo, 9
74490, Karo, 7
74491, Kreuz, Bube
74492, Karo, 6
74493, Herz, As
74494, Kreuz, 8
74495, Kreuz, 3
74496, Pik, As
74497, Kreuz, 2
74498, Karo, Dame
74499, Karo, 5
74500, Kreuz, 9
74501, Pik, As
74502, Kreuz, As
74503, Karo, 3
74504, Herz, 2
74505, Pik, 5
74506, Kreuz, As
74507, Kreuz, 4
74508, Kreuz, 10
74509, Herz, 9
74510, Pik, 3
74511, Kreuz, 8
74512, Herz, 7
74513, Karo, König
74514, Kreuz, Bube
74515, Pik, 4
74516, Kreuz, 4
74517, Karo, 9
74518, Pik, Dame
74519, Pik, 7
74520, Karo, 7
74521, Karo, 6
74522, Pik, As
74523, Pik, König
74524, Pik, 10
74525, Pik, König
74526, Pik, Bube
74527, Pik, 7
74528, Pik, 7
74529, Kreuz, Bube
74530, Karo, 8
74531, Pik, 3
74532, Karo, 8
74533, Karo, Dame
74534, Karo, 7
74535, Pik, 7
74536, Herz, 6
74537, Karo, 2
74538, Pik, As
74539, Herz, 10
74540, Karo, As
74541, Karo, Bube
74542, Kreuz, 5
74543, Herz, Bube
74544, Kreuz, 4
74545, Kreuz, 10
74546, Pik, 8
74547, Pik, Dame
74548, Kreuz, 6
74549, Pik, 5
74550, Pik, Dame
74551, Pik, 4
74552, Pik, 5
74553, Karo, 10
74554, Pik, 9
74555, Pik, König
74556, Pik, 6
74557, Karo, 10
74558, Kreuz, König
74559, Herz, 8
74560, Karo, 7
74561, Pik, 2
74562, Kreuz, Bube
74563, Kreuz, 3
74564, Pik, 9
74565, Pik, Dame
74566, Kreuz, 7
74567, Herz, 9
74568, Pik, 3
74569, Karo, 10
74570, Kreuz, 8
74571, Kreuz, As
74572, Herz, 3
74573, Kreuz, 2
74574, Kreuz, 9
74575, Herz, As
74576, Pik, Dame
74577, Pik, Dame
74578, Herz, As
74579, Herz, 3
74580, Kreuz, Dame
74581, Pik, 3
74582, Pik, 5
74583, Herz, 9
74584, Pik, Bube
74585, Pik, 5
74586, Pik, 7
74587, Herz, As
74588, Kreuz, 8
74589, Kreuz, 7
74590, Karo, As
74591, Pik, 8
74592, Karo, Dame
74593, Pik, As
74594, Karo, 10
74595, Karo, Dame
74596, Pik, 6
74597, Pik, 7
74598, Kreuz, 9
74599, Pik, 9
74600, Kreuz, Bube
74601, Pik, 6
74602, Herz, 6
74603, Pik, 3
74604, Karo, 4
74605, Kreuz, König
74606, Herz, 8
74607, Pik, 8
74608, Kreuz, Bube
74609, Pik, König
74610, Herz, 6
74611, Karo, 9
74612, Pik, As
74613, Karo, 3
74614, Kreuz, 5
74615, Herz, 2
74616, Karo, 2
74617, Karo, Dame
74618, Herz, 7
74619, Herz, 3
74620, Herz, 10
74621, Pik, 3
74622, Karo, Dame
74623, Karo, König
74624, Pik, As
74625, Pik, Dame
74626, Kreuz, Bube
74627, Kreuz, 9
74628, Karo, 3
74629, Karo, Bube
74630, Kreuz, 6
74631, Karo, 5
74632, Karo, As
74633, Karo, Dame
74634, Karo, 4
74635, Kreuz, 7
74636, Herz, 3
74637, Kreuz, 5
74638, Kreuz, 8
74639, Pik, As
74640, Herz, 9
74641, Kreuz, 10
74642, Kreuz, 6
74643, Herz, 8
74644, Karo, König
74645, Kreuz, 2
74646, Pik, Bube
74647, Karo, 7
74648, Herz, Bube
74649, Kreuz, 4
74650, Pik, 6
74651, Pik, König
74652, Kreuz, 3
74653, Kreuz, 4
74654, Herz, Bube
74655, Pik, Bube
74656, Herz, As
74657, Herz, 7
74658, Kreuz, Bube
74659, Karo, Bube
74660, Pik, 3
74661, Kreuz, 7
74662, Kreuz, 2
74663, Herz, Dame
74664, Karo, König
74665, Pik, 3
74666, Pik, 7
74667, Karo, 2
74668, Kreuz, 4
74669, Herz, 6
74670, Pik, 10
74671, Karo, 5
74672, Kreuz, 4
74673, Herz, 5
74674, Herz, As
74675, Kreuz, 10
74676, Kreuz, König
74677, Karo, Bube
74678, Pik, 4
74679, Karo, As
74680, Karo, 2
74681, Kreuz, 7
74682, Kreuz, 2
74683, Herz, 4
74684, Karo, As
74685, Pik, 4
74686, Kreuz, 7
74687, Herz, 10
74688, Kreuz, Dame
74689, Pik, 7
74690, Karo, 5
74691, Pik, Bube
74692, Kreuz, Dame
74693, Herz, 2
74694, Karo, Bube
74695, Pik, 10
74696, Kreuz, 7
74697, Herz, 5
74698, Pik, König
74699, Pik, 8
74700, Herz, 3
74701, Pik, 9
74702, Herz, 6
74703, Karo, 10
74704, Pik, As
74705, Kreuz, 7
74706, Pik, 3
74707, Kreuz, 2
74708, Pik, 4
74709, Karo, König
74710, Karo, 9
74711, Pik, Bube
74712, Herz, 10
74713, Karo, 5
74714, Karo, 9
74715, Kreuz, 9
74716, Karo, 4
74717, Pik, 10
74718, Pik, 5
74719, Herz, 3
74720, Kreuz, 8
74721, Pik, 5
74722, Pik, 5
74723, Herz, 7
74724, Pik, König
74725, Kreuz, König
74726, Herz, König
74727, Kreuz, Dame
74728, Kreuz, 5
74729, Pik, 10
74730, Kreuz, 6
74731, Karo, Bube
74732, Karo, 2
74733, Herz, Dame
74734, Pik, König
74735, Pik, 5
74736, Kreuz, Bube
74737, Herz, Bube
74738, Karo, 5
74739, Pik, 8
74740, Pik, Bube
74741, Kreuz, 2
74742, Herz, Bube
74743, Pik, 8
74744, Karo, 7
74745, Pik, Dame
74746, Herz, 5
74747, Herz, 5
74748, Herz, 2
74749, Herz, 5
74750, Karo, 3
74751, Karo, 10
74752, Herz, 2
74753, Pik, 9
74754, Herz, 3
74755, Karo, Dame
74756, Karo, 6
74757, Pik, König
74758, Karo, 3
74759, Karo, 10
74760, Pik, König
74761, Kreuz, 2
74762, Kreuz, 6
74763, Kreuz, 7
74764, Karo, As
74765, Kreuz, 5
74766, Pik, 2
74767, Pik, König
74768, Pik, 3
74769, Karo, 5
74770, Herz, 4
74771, Pik, 9
74772, Kreuz, 10
74773, Herz, 9
74774, Kreuz, 2
74775, Pik, As
74776, Karo, As
74777, Herz, 6
74778, Herz, 3
74779, Pik, Bube
74780, Karo, As
74781, Karo, 2
74782, Karo, 3
74783, Pik, König
74784, Pik, As
74785, Karo, 4
74786, Karo, 9
74787, Karo, Dame
74788, Pik, 2
74789, Kreuz, 10
74790, Karo, 6
74791, Pik, Dame
74792, Kreuz, 3
74793, Pik, As
74794, Herz, 10
74795, Pik, Dame
74796, Kreuz, Dame
74797, Kreuz, 2
74798, Herz, As
74799, Pik, 7
74800, Pik, 10
74801, Kreuz, 10
74802, Herz, 5
74803, Herz, 10
74804, Herz, As
74805, Karo, 2
74806, Kreuz, 5
74807, Herz, 4
74808, Pik, 7
74809, Herz, 10
74810, Herz, 9
74811, Pik, 2
74812, Pik, 2
74813, Karo, König
74814, Herz, 3
74815, Kreuz, Bube
74816, Pik, 3
74817, Pik, 2
74818, Pik, 4
74819, Herz, Dame
74820, Kreuz, 5
74821, Kreuz, Bube
74822, Herz, 7
74823, Pik, 6
74824, Pik, Bube
74825, Pik, 8
74826, Herz, 3
74827, Herz, 3
74828, Herz, 5
74829, Kreuz, 3
74830, Pik, 8
74831, Herz, 9
74832, Kreuz, As
74833, Kreuz, 4
74834, Karo, Dame
74835, Karo, 4
74836, Herz, 4
74837, Herz, 5
74838, Kreuz, As
74839, Herz, 3
74840, Pik, Bube
74841, Herz, 2
74842, Herz, 3
74843, Karo, As
74844, Karo, Bube
74845, Karo, As
74846, Kreuz, 7
74847, Pik, 7
74848, Pik, 2
74849, Herz, As
74850, Kreuz, 8
74851, Kreuz, 5
74852, Herz, 7
74853, Kreuz, König
74854, Herz, 9
74855, Herz, Dame
74856, Kreuz, 5
74857, Kreuz, 2
74858, Kreuz, 6
74859, Kreuz, 10
74860, Karo, 9
74861, Herz, 6
74862, Karo, 5
74863, Kreuz, Bube
74864, Kreuz, Dame
74865, Karo, 2
74866, Pik, As
74867, Karo, 2
74868, Kreuz, 7
74869, Kreuz, 8
74870, Karo, 8
74871, Pik, 8
74872, Pik, 2
74873, Herz, 10
74874, Herz, As
