0, Kreuz, 3
55241, Herz, 10
55242, Herz, 3
55243, Kreuz, 2
55244, Herz, As
55245, Kreuz, 9
55246, Pik, Dame
55247, Pik, Dame
55248, Pik, 7
55249, Herz, 5
55250, Karo, König
55251, Herz, 8
55252, Kreuz, 7
55253, Kreuz, 7
55254, Kreuz, Dame
55255, Herz, 5
55256, Karo, 8
55257, Karo, 7
55258, Pik, König
55259, Kreuz, 6
55260, Pik, 2
55261, Pik, 10
55262, Karo, 5
55263, Herz, Dame
55264, Kreuz, 8
55265, Kreuz, Bube
55266, Karo, 7
55267, Kreuz, 6
55268, Herz, 7
55269, Pik, König
55270, Kreuz, As
55271, Kreuz, König
55272, Kreuz, As
55273, Pik, 3
55274, Pik, 5
55275, Pik, 5
55276, Kreuz, 5
55277, Pik, Dame
55278, Kreuz, 3
55279, Kreuz, Dame
55280, Pik, As
55281, Karo, 9
55282, Karo, 6
55283, Pik, Bube
55284, Karo, 3
55285, Herz, Dame
55286, Pik, 7
55287, Karo, 7
55288, Karo, 3
55289, Kreuz, 9
55290, Karo, 10
55291, Herz, 6
55292, Herz, 3
55293, Herz, As
55294, Herz, 5
55295, Kreuz, 9
55296, Herz, 8
55297, Kreuz, 2
55298, Herz, 2
55299, Karo, Bube
55300, Kreuz, 9
55301, Pik, 6
55302, Karo, Bube
55303, Herz, As
55304, Herz, 5
55305, Pik, 6
55306, Pik, 10
55307, Kreuz, 10
55308, Herz, Bube
55309, Pik, König
55310, Herz, 6
55311, Herz, Dame
55312, Pik, 2
55313, Kreuz, 8
55314, Karo, 4
55315, Kreuz, 9
55316, Herz, 4
55317, Pik, König
55318, Karo, 6
55319, Pik, 3
55320, Kreuz, 7
55321, Karo, 6
55322, Kreuz, Bube
55323, Karo, 7
55324, Pik, 6
55325, Herz, 5
55326, Pik, 4
55327, Kreuz, 8
55328, Karo, Dame
55329, Kreuz, 7
55330, Pik, 5
55331, Kreuz, As
55332, Herz, 6
55333, Pik, 4
55334, Karo, Dame
55335, Pik, As
55336, Herz, 4
55337, Karo, As
55338, Kreuz, 6
55339, Pik, Bube
55340, Karo, 10
55341, Herz, As
55342, Karo, As
55343, Pik, 8
55344, Karo, 8
55345, Pik, As
55346, Pik, 3
55347, Karo, 10
55348, Herz, 3
55349, Herz, As
55350, Herz, 6
55351, Kreuz, 9
55352, Pik, 5
55353, Karo, 2
55354, Pik, Bube
55355, Herz, 2
55356, Pik, Bube
55357, Kreuz, 8
55358, Karo, 3
55359, Karo, 7
55360, Pik, Dame
55361, Karo, 7
55362, Herz, 10
55363, Herz, 5
55364, Karo, 6
55365, Karo, 8
55366, Pik, König
55367, Pik, Bube
55368, Kreuz, König
55369, Karo, König
55370, Kreuz, 7
55371, Pik, 10
55372, Kreuz, 3
55373, Kreuz, 8
55374, Karo, 6
55375, Herz, 10
55376, Kreuz, 5
55377, Karo, As
55378, Kreuz, 7
55379, Kreuz, König
55380, Kreuz, 6
55381, Herz, 10
55382, Herz, 8
55383, Herz, 7
55384, Pik, 4
55385, Pik, 9
55386, Karo, Dame
55387, Kreuz, 4
55388, Pik, König
55389, Karo, König
55390, Herz, Dame
55391, Herz, König
55392, Herz, Dame
55393, Kreuz, 6
55394, Karo, Dame
55395, Kreuz, 6
55396, Kreuz, 8
55397, Karo, 4
55398, Karo, Dame
55399, Pik, König
55400, Karo, 2
55401, Herz, König
55402, Pik, König
55403, Karo, 9
55404, Kreuz, 2
55405, Karo, 7
55406, Kreuz, 9
55407, Kreuz, 10
55408, Kreuz, 3
55409, Herz, 9
55410, Herz, As
55411, Karo, 5
55412, Pik, 9
55413, Pik, 6
55414, Herz, 5
55415, Herz, 7
55416, Herz, As
55417, Pik, Dame
55418, Kreuz, 2
55419, Herz, 9
55420, Karo, 4
55421, Karo, 4
55422, Kreuz, Bube
55423, Kreuz, 8
55424, Herz, Dame
55425, Pik, 2
55426, Karo, 2
55427, Pik, 4
55428, Kreuz, 10
55429, Karo, 7
55430, Kreuz, 4
55431, Kreuz, 9
55432, Herz, König
55433, Karo, 5
55434, Pik, As
55435, Karo, Dame
55436, Pik, 3
55437, Kreuz, Dame
55438, Herz, 3
55439, Karo, 4
55440, Kreuz, 3
55441, Kreuz, König
55442, Kreuz, Bube
55443, Pik, 7
55444, Karo, 2
55445, Herz, Bube
55446, Herz, 2
55447, Pik, König
55448, Pik, As
55449, Kreuz, 10
55450, Karo, 3
55451, Herz, 4
55452, Herz, 9
55453, Herz, 2
55454, Herz, Bube
55455, Pik, König
55456, Herz, 6
55457, Karo, 5
55458, Karo, 8
55459, Karo, 8
55460, Karo, Bube
55461, Karo, 8
55462, Kreuz, Bube
55463, Pik, 2
55464, Kreuz, 8
55465, Pik, 5
55466, Pik, 6
55467, Pik, Dame
55468, Karo, 6
55469, Kreuz, 5
55470, Pik, Bube
55471, Karo, 10
55472, Pik, 2
55473, Pik, 7
55474, Kreuz, 9
55475, Kreuz, 10
55476, Karo, 2
55477, Pik, 7
55478, Pik, 3
55479, Pik, As
55480, Kreuz, 7
55481, Karo, 4
55482, Pik, 8
55483, Kreuz, König
55484, Karo, Dame
55485, Kreuz, 9
55486, Pik, 10
55487, Herz, As
55488, Herz, König
55489, Herz, 6
55490, Kreuz, 9
55491, Kreuz, 7
55492, Kreuz, Dame
55493, Herz, 7
55494, Kreuz, 8
55495, Herz, Dame
55496, Karo, 2
55497, Herz, 2
55498, Herz, 4
55499, Kreuz, Bube
55500, Herz, 7
55501, Herz, Dame
55502, Karo, 2
55503, Pik, 3
55504, Pik, 6
55505, Pik, As
55506, Herz, 5
55507, Herz, 2
55508, Karo, 6
55509, Kreuz, 4
55510, Herz, As
55511, Herz, As
55512, Karo, Dame
55513, Kreuz, 7
55514, Kreuz, 10
55515, Herz, 10
55516, Karo, 5
55517, Herz, 6
55518, Pik, As
55519, Herz, 5
55520, Karo, Dame
55521, Karo, 9
55522, Pik, 4
55523, Pik, 5
55524, Pik, 2
55525, Pik, 9
55526, Karo, 3
55527, Karo, Bube
55528, Pik, Bube
55529, Pik, 8
55530, Karo, 8
55531, Karo, 3
55532, Pik, König
55533, Kreuz, 6
55534, Kreuz, 3
55535, Herz, 3
55536, Herz, Bube
55537, Pik, 7
55538, Karo, 7
55539, Karo, 5
55540, Herz, König
55541, Kreuz, 4
55542, Kreuz, 5
55543, Herz, Dame
55544, Herz, 2
55545, Karo, 8
55546, Karo, 10
55547, Karo, As
55548, Karo, Dame
55549, Herz, 6
55550, Herz, 7
55551, Kreuz, As
55552, Pik, 6
55553, Kreuz, 10
55554, Karo, 5
55555, Pik, 10
55556, Karo, König
55557, Kreuz, 8
55558, Herz, 6
55559, Pik, Dame
55560, Kreuz, 8
55561, Kreuz, Dame
55562, Pik, 9
55563, Herz, 9
55564, Herz, König
55565, Kreuz, Dame
55566, Kreuz, König
55567, Herz, 8
55568, Herz, 2
55569, Herz, Bube
55570, Pik, 7
55571, Pik, Dame
55572, Kreuz, 8
55573, Herz, 8
55574, Kreuz, As
55575, Karo, 10
55576, Herz, 4
55577, Karo, 5
55578, Kreuz, Dame
55579, Herz, 3
55580, Herz, 4
55581, Herz, 6
55582, Karo, 5
55583, Karo, 6
55584, Kreuz, 5
55585, Herz, Bube
55586, Kreuz, 3
55587, Karo, 2
55588, Pik, König
55589, Pik, 5
55590, Pik, 10
55591, Karo, 10
55592, Karo, 9
55593, Kreuz, 2
55594, Herz, 9
55595, Karo, 4
55596, Kreuz, Dame
55597, Kreuz, 10
55598, Kreuz, Bube
55599, Pik, 4
55600, Herz, As
55601, Pik, 10
55602, Herz, 9
55603, Pik, 6
55604, Karo, 3
55605, Herz, As
55606, Pik, Bube
55607, Pik, 8
55608, Pik, 2
55609, Pik, Dame
55610, Herz, Dame
55611, Pik, As
55612, Pik, 8
55613, Karo, Bube
55614, Pik, König
55615, Pik, 6
55616, Kreuz, 7
55617, Pik, König
55618, Karo, 6
55619, Karo, Dame
55620, Karo, 4
55621, Pik, König
55622, Herz, 7
55623, Pik, 8
55624, Karo, 5
55625, Karo, As
55626, Herz, König
55627, Karo, Dame
55628, Herz, 10
55629, Pik, 7
55630, Kreuz, 6
55631, Herz, König
55632, Kreuz, Dame
55633, Kreuz, As
55634, Kreuz, 10
55635, Pik, Dame
55636, Pik, 7
55637, Kreuz, 5
55638, Herz, 5
55639, Pik, König
55640, Kreuz, 8
55641, Kreuz, 8
55642, Herz, König
55643, Karo, 4
55644, Herz, Bube
55645, Karo, 3
55646, Herz, Dame
55647, Pik, Dame
55648, Herz, 6
55649, Herz, 5
55650, Herz, König
55651, Herz, Bube
55652, Pik, Bube
55653, Herz, Bube
55654, Herz, As
55655, Pik, Bube
55656, Herz, 9
55657, Karo, König
55658, Pik, 3
55659, Kreuz, Dame
55660, Herz, 6
55661, Herz, 4
55662, Kreuz, 8
55663, Karo, 7
55664, Karo, 8
55665, Kreuz, Bube
55666, Pik, Bube
55667, Pik, As
55668, Pik, 5
55669, Karo, 5
55670, Kreuz, 10
55671, Kreuz, 7
55672, Karo, 9
55673, Kreuz, 6
55674, Herz, 10
55675, Herz, 9
55676, Karo, As
55677, Pik, 9
55678, Herz, König
55679, Pik, 6
55680, Kreuz, Dame
55681, Pik, 8
55682, Karo, 9
55683, Kreuz, 10
55684, Kreuz, 10
55685, Herz, Dame
55686, Pik, 4
55687, Karo, 3
55688, Kreuz, 6
55689, Karo, 7
55690, Pik, 5
55691, Herz, Bube
55692, Kreuz, 4
55693, Kreuz, 3
55694, Herz, 2
55695, Herz, 9
55696, Karo, 10
55697, Pik, 5
55698, Karo, 10
55699, Herz, König
55700, Pik, Dame
55701, Pik, 5
55702, Pik, 5
55703, Herz, 9
55704, Karo, 6
55705, Pik, 3
55706, Herz, 7
55707, Pik, 5
55708, Herz, 7
55709, Kreuz, As
55710, Herz, 9
55711, Pik, 4
55712, Kreuz, 2
55713, Karo, 7
55714, Herz, 8
55715, Pik, 3
55716, Karo, 9
55717, Kreuz, Bube
55718, Kreuz, 8
55719, Karo, Bube
55720, Herz, 2
55721, Karo, 10
55722, Kreuz, 3
55723, Pik, As
55724, Kreuz, Dame
55725, Pik, Bube
55726, Kreuz, 8
55727, Kreuz, 5
55728, Herz, 7
55729, Karo, 10
55730, Karo, 2
55731, Kreuz, 5
55732, Kreuz, 8
55733, Kreuz, 6
55734, Karo, As
55735, Pik, 5
55736, Herz, 7
55737, Karo, 8
55738, Karo, 10
55739, Pik, Dame
55740, Pik, 5
55741, Pik, 10
55742, Pik, 3
55743, Kreuz, 6
55744, Kreuz, 7
55745, Kreuz, 10
55746, Karo, Dame
55747, Herz, 10
55748, Pik, 9
55749, Pik, 5
55750, Karo, 5
55751, Herz, Dame
55752, Herz, 9
55753, Karo, 7
55754, Pik, 2
55755, Herz, 9
55756, Kreuz, 6
55757, Pik, As
55758, Pik, Dame
55759, Karo, 10
55760, Kreuz, As
55761, Karo, 3
55762, Kreuz, 2
55763, Karo, 8
55764, Pik, 8
55765, Pik, Dame
55766, Kreuz, As
55767, Kreuz, 3
55768, Pik, 5
55769, Kreuz, 9
55770, Pik, As
55771, Kreuz, 4
55772, Karo, König
55773, Karo, 5
55774, Herz, Bube
55775, Pik, 3
55776, Herz, 2
55777, Kreuz, König
55778, Herz, 3
55779, Karo, König
55780, Herz, 5
55781, Kreuz, König
55782, Herz, 10
55783, Karo, 4
55784, Herz, As
55785, Pik, König
55786, Karo, 9
55787, Karo, 6
55788, Pik, 10
55789, Herz, 9
55790, Herz, Bube
55791, Kreuz, 4
55792, Herz, Bube
55793, Herz, 7
55794, Herz, 6
55795, Karo, König
55796, Pik, 8
55797, Herz, 2
55798, Pik, 10
55799, Kreuz, 2
55800, Karo, 7
55801, Karo, 7
55802, Herz, 10
55803, Pik, 2
55804, Herz, 5
55805, Karo, Dame
55806, Kreuz, 8
55807, Kreuz, 10
55808, Kreuz, 7
55809, Pik, 7
55810, Karo, 7
55811, Herz, 10
55812, Herz, Dame
55813, Herz, Dame
55814, Karo, König
55815, Herz, 10
55816, Herz, 2
55817, Kreuz, 4
55818, Kreuz, As
55819, Karo, 10
55820, Pik, As
55821, Pik, 5
55822, Karo, 8
55823, Karo, 9
55824, Herz, 7
55825, Kreuz, 7
55826, Karo, 6
55827, Karo, As
55828, Kreuz, 10
55829, Herz, 10
55830, Kreuz, 10
55831, Kreuz, 8
55832, Herz, 2
55833, Herz, 7
55834, Karo, König
55835, Herz, 3
55836, Kreuz, As
55837, Karo, 4
55838, Karo, 6
55839, Herz, 4
55840, Karo, 7
55841, Karo, 5
55842, Karo, 5
55843, Karo, 4
55844, Kreuz, As
55845, Karo, 3
55846, Karo, Dame
55847, Kreuz, Dame
55848, Karo, Dame
55849, Karo, 2
55850, Kreuz, 5
55851, Pik, 7
55852, Karo, König
55853, Herz, 3
55854, Pik, 4
55855, Pik, König
55856, Pik, Dame
55857, Herz, 2
55858, Pik, As
55859, Pik, König
55860, Pik, 8
55861, Herz, 8
55862, Herz, 5
55863, Pik, 9
55864, Herz, König
55865, Karo, König
55866, Herz, 4
55867, Herz, 4
55868, Kreuz, Dame
55869, Kreuz, 8
55870, Pik, König
55871, Herz, König
55872, Kreuz, 3
55873, Pik, 9
55874, Herz, Dame
55875, Herz, Bube
55876, Herz, 7
55877, Herz, 3
55878, Pik, 5
55879, Karo, 2
55880, Pik, 4
55881, Kreuz, 9
55882, Kreuz, 2
55883, Kreuz, Bube
55884, Kreuz, 5
55885, Pik, 5
55886, Karo, Dame
55887, Pik, As
55888, Kreuz, 3
55889, Herz, 6
55890, Herz, 6
55891, Karo, König
55892, Karo, 10
55893, Pik, 10
55894, Pik, 2
55895, Karo, 5
55896, Karo, 5
55897, Herz, 4
55898, Karo, As
55899, Pik, 3
55900, Karo, 6
55901, Herz, 5
55902, Karo, 7
55903, Herz, 8
55904, Kreuz, 10
55905, Pik, 5
55906, Kreuz, 10
55907, Kreuz, 7
55908, Kreuz, As
55909, Kreuz, 4
55910, Karo, 2
55911, Kreuz, Bube
55912, Herz, 3
55913, Kreuz, 2
55914, Karo, 7
55915, Herz, 9
55916, Pik, König
55917, Karo, 7
55918, Karo, König
55919, Herz, 10
55920, Pik, 10
55921, Herz, König
55922, Herz, 9
55923, Karo, As
55924, Pik, 6
55925, Herz, Bube
55926, Kreuz, 9
55927, Kreuz, 8
55928, Kreuz, 5
55929, Kreuz, König
55930, Kreuz, 2
55931, Herz, 2
55932, Herz, 4
55933, Karo, 5
55934, Pik, 2
55935, Karo, 4
55936, Kreuz, 4
55937, Karo, 10
55938, Pik, Dame
55939, Kreuz, 9
55940, Karo, As
55941, Kreuz, Bube
55942, Karo, 7
55943, Karo, Bube
55944, Herz, König
55945, Pik, König
55946, Pik, 6
55947, Herz, 5
55948, Karo, 9
55949, Kreuz, 5
55950, Herz, 7
55951, Pik, 3
55952, Karo, 6
55953, Kreuz, 10
55954, Pik, 9
55955, Kreuz, 5
55956, Karo, 5
55957, Karo, 8
55958, Karo, As
55959, Karo, 3
55960, Herz, 10
55961, Pik, As
55962, Herz, 8
55963, Kreuz, Dame
55964, Herz, 2
55965, Karo, 4
55966, Pik, 2
55967, Herz, As
55968, Pik, 10
55969, Kreuz, 2
55970, Pik, 6
55971, Kreuz, Bube
55972, Karo, 10
55973, Kreuz, König
55974, Herz, 3
55975, Pik, 6
55976, Kreuz, 6
55977, Herz, 7
55978, Herz, 7
55979, Pik, 6
55980, Herz, 9
55981, Pik, 9
55982, Kreuz, 10
55983, Kreuz, 7
55984, Kreuz, Dame
55985, Pik, 9
55986, Herz, 8
55987, Kreuz, 4
55988, Pik, As
55989, Pik, 8
55990, Kreuz, Bube
55991, Karo, 8
55992, Herz, 4
55993, Kreuz, 4
55994, Pik, 10
55995, Herz, 4
55996, Pik, As
55997, Herz, As
55998, Herz, 9
55999, Herz, 8
56000, Pik, 3
56001, Karo, 8
56002, Kreuz, 4
56003, Pik, 9
56004, Herz, 4
56005, Kreuz, Bube
56006, Karo, 3
56007, Karo, 2
56008, Kreuz, 6
56009, Pik, 8
56010, Herz, 5
56011, Pik, 6
56012, Herz, 6
56013, Herz, 10
56014, Karo, König
56015, Pik, 3
56016, Herz, Bube
56017, Pik, As
56018, Herz, Bube
56019, Kreuz, 10
56020, Kreuz, 3
56021, Herz, 6
56022, Pik, Bube
56023, Karo, König
56024, Karo, 9
56025, Karo, 4
56026, Kreuz, 2
56027, Karo, 7
56028, Herz, 10
56029, Pik, 10
56030, Herz, König
56031, Pik, 3
56032, Karo, 10
56033, Herz, König
56034, Herz, 7
56035, Karo, 5
56036, Kreuz, 6
56037, Karo, 5
56038, Pik, König
56039, Herz, 2
56040, Karo, 4
56041, Herz, 3
56042, Herz, König
56043, Karo, Dame
56044, Kreuz, As
56045, Kreuz, 10
56046, Herz, 6
56047, Kreuz, König
56048, Pik, 5
56049, Karo, Bube
56050, Pik, 5
56051, Pik, 8
56052, Karo, 3
56053, Kreuz, König
56054, Karo, 2
56055, Pik, 10
56056, Herz, 9
56057, Herz, 7
56058, Kreuz, 10
56059, Karo, Bube
56060, Pik, König
56061, Karo, As
56062, Pik, 3
56063, Pik, Dame
56064, Herz, Bube
56065, Kreuz, 7
56066, Herz, 5
56067, Herz, 6
56068, Herz, 5
56069, Herz, Dame
56070, Pik, As
56071, Karo, 6
56072, Pik, König
56073, Karo, Dame
56074, Kreuz, 5
56075, Pik, 4
56076, Karo, As
56077, Herz, 5
56078, Herz, 10
56079, Pik, 3
56080, Herz, As
56081, Pik, 3
56082, Karo, 3
56083, Kreuz, 5
56084, Herz, 5
56085, Karo, Bube
56086, Pik, König
56087, Karo, König
56088, Kreuz, 10
56089, Herz, 4
56090, Kreuz, König
56091, Karo, König
56092, Pik, 4
56093, Karo, König
56094, Pik, Dame
56095, Herz, Bube
56096, Pik, 6
56097, Karo, 5
56098, Herz, 3
56099, Herz, 4
56100, Karo, 10
56101, Kreuz, Bube
56102, Kreuz, 10
56103, Kreuz, 3
56104, Herz, 5
56105, Pik, 6
56106, Herz, 7
56107, Karo, Dame
56108, Herz, König
56109, Karo, Dame
56110, Pik, 9
56111, Pik, 2
56112, Karo, 8
56113, Karo, 9
56114, Kreuz, As
56115, Kreuz, 5
56116, Pik, Bube
56117, Pik, 5
56118, Herz, 3
56119, Herz, 8
56120, Pik, 6
56121, Kreuz, 8
56122, Pik, 5
56123, Kreuz, As
56124, Kreuz, König
56125, Karo, 4
56126, Karo, As
56127, Kreuz, 2
56128, Karo, Dame
56129, Herz, 2
56130, Pik, As
56131, Pik, 6
56132, Pik, 9
56133, Kreuz, 7
56134, Karo, 3
56135, Karo, 2
56136, Kreuz, 7
56137, Herz, 10
56138, Herz, 3
56139, Karo, 6
56140, Kreuz, 6
56141, Herz, 10
56142, Kreuz, 3
56143, Pik, 6
56144, Karo, 4
56145, Kreuz, As
56146, Herz, 3
56147, Karo, 10
56148, Karo, Dame
56149, Kreuz, 5
56150, Karo, As
56151, Karo, 2
56152, Pik, 4
56153, Pik, 4
56154, Pik, 5
56155, Kreuz, 7
56156, Pik, 4
56157, Kreuz, 8
56158, Herz, 7
56159, Pik, Bube
56160, Kreuz, 9
56161, Pik, 7
56162, Kreuz, Dame
56163, Kreuz, 2
56164, Herz, Bube
56165, Karo, 8
56166, Herz, 8
56167, Karo, 2
56168, Kreuz, 4
56169, Kreuz, 7
56170, Kreuz, As
56171, Kreuz, Bube
56172, Herz, Dame
56173, Pik, 4
56174, Herz, Bube
56175, Pik, 5
56176, Herz, 6
56177, Herz, König
56178, Pik, As
56179, Herz, Dame
56180, Herz, 3
56181, Herz, 10
56182, Karo, 10
56183, Pik, 6
56184, Karo, 8
56185, Herz, 10
56186, Kreuz, As
56187, Karo, 3
56188, Karo, 3
56189, Karo, Dame
56190, Herz, 7
56191, Herz, Dame
56192, Herz, 7
56193, Herz, 4
56194, Kreuz, Dame
56195, Kreuz, 3
56196, Karo, 10
56197, Karo, As
56198, Karo, 8
56199, Karo, 10
56200, Kreuz, 10
56201, Karo, 3
56202, Karo, 7
56203, Pik, 10
56204, Karo, König
56205, Herz, 3
56206, Herz, 6
56207, Karo, Bube
56208, Pik, 6
56209, Karo, 5
56210, Pik, As
56211, Pik, 6
56212, Herz, 2
56213, Pik, As
56214, Karo, Dame
56215, Pik, 3
56216, Karo, 8
56217, Karo, Dame
56218, Karo, 2
56219, Karo, 6
56220, Herz, 8
56221, Pik, As
56222, Karo, As
56223, Kreuz, Bube
56224, Pik, Bube
56225, Kreuz, Dame
56226, Kreuz, 2
56227, Karo, Dame
56228, Pik, 4
56229, Herz, 7
56230, Pik, 4
56231, Karo, Bube
56232, Karo, 10
56233, Pik, As
56234, Kreuz, 4
56235, Karo, 5
56236, Herz, 3
56237, Pik, 3
56238, Pik, 3
56239, Herz, 6
56240, Kreuz, 4
56241, Karo, 7
56242, Kreuz, König
56243, Karo, As
56244, Pik, As
56245, Karo, König
56246, Kreuz, 10
56247, Karo, 9
56248, Herz, 6
56249, Kreuz, 9
56250, Karo, 9
56251, Kreuz, 4
56252, Herz, Dame
56253, Herz, König
56254, Pik, 8
56255, Karo, 3
56256, Kreuz, 5
56257, Herz, 7
56258, Karo, 2
56259, Kreuz, 3
56260, Kreuz, 6
56261, Herz, 6
56262, Kreuz, Dame
56263, Herz, 8
56264, Pik, König
56265, Herz, 7
56266, Karo, 2
56267, Herz, As
56268, Kreuz, 7
56269, Herz, 4
56270, Karo, 4
56271, Kreuz, 10
56272, Pik, As
56273, Kreuz, 2
56274, Karo, 9
56275, Kreuz, 9
56276, Herz, 2
56277, Herz, 9
56278, Pik, 9
56279, Pik, As
56280, Pik, 6
56281, Karo, As
56282, Herz, 5
56283, Herz, 10
56284, Pik, 8
56285, Kreuz, Bube
56286, Pik, Bube
56287, Kreuz, König
56288, Karo, As
56289, Herz, 3
56290, Pik, 5
56291, Pik, 8
56292, Herz, 5
56293, Kreuz, Dame
56294, Karo, 5
56295, Pik, Bube
56296, Herz, 2
56297, Pik, 6
56298, Herz, 6
56299, Kreuz, 7
56300, Herz, As
56301, Pik, 5
56302, Pik, 10
56303, Herz, König
56304, Herz, 9
56305, Kreuz, Bube
56306, Herz, König
56307, Herz, König
56308, Pik, 6
56309, Herz, König
56310, Pik, 4
56311, Herz, 10
56312, Pik, As
56313, Kreuz, König
56314, Kreuz, 4
56315, Pik, 3
56316, Kreuz, 7
56317, Kreuz, 2
56318, Herz, König
56319, Pik, As
56320, Karo, 5
56321, Kreuz, Bube
56322, Kreuz, 3
56323, Karo, 5
56324, Karo, 10
56325, Pik, 9
56326, Pik, 5
56327, Karo, 7
56328, Kreuz, 5
56329, Kreuz, 6
56330, Karo, Bube
56331, Karo, 9
56332, Kreuz, 7
56333, Pik, 9
56334, Karo, 5
56335, Pik, 10
56336, Pik, 5
56337, Kreuz, 9
56338, Karo, 10
56339, Herz, 3
56340, Karo, 5
56341, Kreuz, König
56342, Herz, 6
56343, Pik, Bube
56344, Pik, Bube
56345, Pik, 5
56346, Karo, 6
56347, Pik, Dame
56348, Pik, 10
56349, Pik, Bube
56350, Pik, 7
56351, Kreuz, 7
56352, Pik, 4
56353, Herz, 2
56354, Herz, 2
56355, Pik, König
56356, Pik, 5
56357, Herz, As
56358, Kreuz, 9
56359, Pik, 8
56360, Pik, König
56361, Herz, Bube
56362, Pik, 2
56363, Herz, 10
56364, Pik, 2
56365, Kreuz, 4
56366, Kreuz, 5
56367, Pik, 10
56368, Pik, 8
56369, Pik, 2
56370, Herz, 2
56371, Karo, König
56372, Karo, 6
56373, Karo, 9
56374, Pik, 8
56375, Kreuz, 6
56376, Herz, 10
56377, Herz, 4
56378, Herz, 2
56379, Herz, 8
56380, Karo, 6
56381, Karo, 4
56382, Herz, 3
56383, Herz, 7
56384, Karo, 5
56385, Pik, 8
56386, Pik, 7
56387, Karo, 5
56388, Karo, 9
56389, Herz, 10
56390, Kreuz, 10
56391, Pik, 8
56392, Pik, 6
56393, Karo, 7
56394, Kreuz, 6
56395, Kreuz, 7
56396, Herz, 9
56397, Karo, 10
56398, Kreuz, As
56399, Herz, 2
56400, Karo, Bube
56401, Herz, 4
56402, Karo, Bube
56403, Herz, 10
56404, Pik, König
56405, Herz, 6
56406, Kreuz, 5
56407, Herz, 4
56408, Kreuz, As
56409, Pik, 4
56410, Karo, Dame
56411, Herz, 8
56412, Pik, 2
56413, Herz, König
56414, Kreuz, Bube
56415, Pik, Bube
56416, Kreuz, 4
56417, Herz, Dame
56418, Karo, Dame
56419, Karo, 2
56420, Kreuz, 3
56421, Karo, 2
56422, Herz, König
56423, Pik, 6
56424, Herz, 7
56425, Herz, 4
56426, Pik, 8
56427, Pik, 4
56428, Karo, As
56429, Herz, 3
56430, Pik, 5
56431, Karo, 9
56432, Pik, 6
56433, Pik, Dame
56434, Pik, As
56435, Herz, König
56436, Kreuz, 9
56437, Kreuz, Dame
56438, Herz, 10
56439, Kreuz, 6
56440, Herz, 10
56441, Herz, 5
56442, Pik, König
56443, Karo, 4
56444, Kreuz, 3
56445, Pik, 8
56446, Pik, 7
56447, Karo, 10
56448, Karo, 2
56449, Karo, As
56450, Kreuz, 7
56451, Karo, 7
56452, Karo, 7
56453, Karo, 5
56454, Herz, 6
56455, Kreuz, 10
56456, Herz, 9
56457, Kreuz, As
56458, Karo, 10
56459, Karo, 7
56460, Kreuz, 6
56461, Pik, 6
56462, Karo, 5
56463, Karo, Bube
56464, Herz, Dame
56465, Herz, 10
56466, Karo, 2
56467, Kreuz, 2
56468, Kreuz, 6
56469, Karo, 6
56470, Karo, 10
56471, Herz, 10
56472, Herz, 9
56473, Karo, 8
56474, Herz, 8
56475, Karo, 6
56476, Herz, 10
56477, Karo, 5
56478, Pik, König
56479, Herz, 9
56480, Pik, König
56481, Pik, Bube
56482, Herz, 3
56483, Karo, 9
56484, Karo, König
56485, Kreuz, 9
56486, Kreuz, 6
56487, Pik, 5
56488, Kreuz, König
56489, Herz, 6
56490, Pik, 5
56491, Pik, 4
56492, Karo, 10
56493, Karo, 8
56494, Kreuz, Bube
56495, Kreuz, Dame
56496, Karo, 8
56497, Karo, 8
56498, Kreuz, 5
56499, Kreuz, 7
56500, Karo, 9
56501, Pik, 8
56502, Pik, 3
56503, Herz, As
56504, Pik, 2
56505, Karo, 8
56506, Herz, 7
56507, Karo, As
56508, Karo, 4
56509, Karo, Dame
56510, Kreuz, 8
56511, Herz, 8
56512, Herz, 3
56513, Herz, 2
56514, Herz, 4
56515, Kreuz, 5
56516, Karo, 6
56517, Herz, 7
56518, Karo, 6
56519, Karo, 8
56520, Kreuz, 10
56521, Karo, 8
56522, Pik, 6
56523, Herz, 5
56524, Herz, 3
56525, Herz, Bube
56526, Kreuz, As
56527, Karo, 2
56528, Pik, 3
56529, Pik, 4
56530, Pik, 8
56531, Kreuz, 8
56532, Herz, 10
56533, Herz, 6
56534, Herz, König
56535, Pik, 9
56536, Herz, 5
56537, Kreuz, Dame
56538, Karo, 6
56539, Herz, 7
56540, Pik, 3
56541, Herz, 8
56542, Herz, Bube
56543, Herz, 6
56544, Kreuz, 7
56545, Karo, 8
56546, Kreuz, 7
56547, Pik, 9
56548, Herz, 4
56549, Herz, 7
56550, Pik, 8
56551, Karo, 6
56552, Karo, 2
56553, Kreuz, 2
56554, Pik, 9
56555, Karo, 2
56556, Pik, 2
56557, Karo, 3
56558, Karo, 8
56559, Karo, 8
56560, Karo, König
56561, Pik, 4
56562, Pik, Bube
56563, Pik, 4
56564, Pik, 6
56565, Karo, 4
56566, Kreuz, 2
56567, Karo, 9
56568, Herz, As
56569, Pik, Bube
56570, Pik, 9
56571, Herz, 9
56572, Kreuz, 3
56573, Herz, 6
56574, Karo, As
56575, Kreuz, 8
56576, Karo, 2
56577, Herz, As
56578, Kreuz, 5
56579, Kreuz, 6
